timestamp,DE_LU,NL,FR
2025-10-08 02:15:00+00:00,87.74,84.48,68.01
2025-10-08 02:30:00+00:00,91.18,87.11,66.52
2025-10-08 02:45:00+00:00,94.11,91.67,79.36
2025-10-08 03:00:00+00:00,86.98,86.98,86.98
2025-10-08 03:15:00+00:00,93.28,93.28,93.28
2025-10-08 03:30:00+00:00,99.91,92.51,58.64
2025-10-08 03:45:00+00:00,109.41,102.9,73.1
2025-10-08 04:00:00+00:00,92.99,92.99,92.99
2025-10-08 04:15:00+00:00,113.91,108.63,87.43
2025-10-08 04:30:00+00:00,122.99,120.42,106.94
2025-10-08 04:45:00+00:00,138.54,134.53,111.8
2025-10-08 05:00:00+00:00,130.47,127.56,99.41
2025-10-08 05:15:00+00:00,151.59,148.39,121.28
2025-10-08 05:30:00+00:00,168.9,165.45,134.79
2025-10-08 05:45:00+00:00,171.36,168.83,146.52
2025-10-08 06:00:00+00:00,203.62,203.62,188.82
2025-10-08 06:15:00+00:00,175.34,175.34,160.79
2025-10-08 06:30:00+00:00,151.24,151.24,145.94
2025-10-08 06:45:00+00:00,135.38,135.38,121.52
2025-10-08 07:00:00+00:00,174.2,176.35,133.41
2025-10-08 07:15:00+00:00,140.92,142.45,111.8
2025-10-08 07:30:00+00:00,119.67,119.67,102.2
2025-10-08 07:45:00+00:00,105.91,106.06,92.0
2025-10-08 08:00:00+00:00,142.74,139.21,110.22
2025-10-08 08:15:00+00:00,121.74,119.74,102.2
2025-10-08 08:30:00+00:00,107.37,106.31,97.86
2025-10-08 08:45:00+00:00,101.93,99.46,81.83
2025-10-08 09:00:00+00:00,123.01,120.14,100.62
2025-10-08 09:15:00+00:00,104.46,101.96,85.0
2025-10-08 09:30:00+00:00,97.58,94.05,70.0
2025-10-08 09:45:00+00:00,88.25,85.06,63.33
2025-10-08 10:00:00+00:00,94.88,92.65,80.77
2025-10-08 10:15:00+00:00,91.03,88.73,76.49
2025-10-08 10:30:00+00:00,88.78,86.6,75.0
2025-10-08 10:45:00+00:00,88.6,86.05,72.5
2025-10-08 11:00:00+00:00,90.79,88.93,75.39
2025-10-08 11:15:00+00:00,90.1,87.74,70.58
2025-10-08 11:30:00+00:00,89.17,86.06,63.5
2025-10-08 11:45:00+00:00,87.28,84.38,63.33
2025-10-08 12:00:00+00:00,85.44,82.93,65.23
2025-10-08 12:15:00+00:00,87.72,84.88,64.8
2025-10-08 12:30:00+00:00,90.0,86.66,63.12
2025-10-08 12:45:00+00:00,98.61,94.46,65.15
2025-10-08 13:00:00+00:00,89.1,84.27,59.84
2025-10-08 13:15:00+00:00,93.72,88.51,62.2
2025-10-08 13:30:00+00:00,101.34,95.9,64.36
2025-10-08 13:45:00+00:00,113.55,108.61,80.0
2025-10-08 14:00:00+00:00,93.15,86.02,47.78
2025-10-08 14:15:00+00:00,102.2,94.17,51.0
2025-10-08 14:30:00+00:00,127.44,118.25,68.9
2025-10-08 14:45:00+00:00,147.07,139.62,99.69
2025-10-08 15:00:00+00:00,102.83,96.65,60.68
2025-10-08 15:15:00+00:00,123.24,117.95,84.32
2025-10-08 15:30:00+00:00,155.33,148.81,103.54
2025-10-08 15:45:00+00:00,216.52,203.12,115.2
2025-10-08 16:00:00+00:00,135.54,129.74,65.0
2025-10-08 16:15:00+00:00,147.6,142.25,86.05
2025-10-08 16:30:00+00:00,204.53,195.41,102.2
2025-10-08 16:45:00+00:00,247.56,241.07,168.67
2025-10-08 17:00:00+00:00,235.93,223.55,111.6
2025-10-08 17:15:00+00:00,204.62,199.54,153.51
2025-10-08 17:30:00+00:00,180.46,180.46,180.46
2025-10-08 17:45:00+00:00,175.0,175.0,175.0
2025-10-08 18:00:00+00:00,170.48,169.2,158.93
2025-10-08 18:15:00+00:00,149.96,149.99,150.05
2025-10-08 18:30:00+00:00,128.09,128.21,128.49
2025-10-08 18:45:00+00:00,118.25,118.39,118.73
2025-10-08 19:00:00+00:00,128.88,128.02,120.28
2025-10-08 19:15:00+00:00,117.94,116.99,108.28
2025-10-08 19:30:00+00:00,109.29,106.9,85.89
2025-10-08 19:45:00+00:00,102.85,102.34,97.83
2025-10-08 20:00:00+00:00,114.61,110.69,86.61
2025-10-08 20:15:00+00:00,113.93,109.91,85.26
2025-10-08 20:30:00+00:00,106.49,106.28,105.01
2025-10-08 20:45:00+00:00,97.93,97.93,97.93
2025-10-08 21:00:00+00:00,106.06,101.68,75.78
2025-10-08 21:15:00+00:00,99.79,99.79,99.79
2025-10-08 21:30:00+00:00,95.48,95.48,95.48
2025-10-08 21:45:00+00:00,90.0,90.0,90.0
2025-10-08 22:00:00+00:00,109.22,107.75,101.03
2025-10-08 22:15:00+00:00,100.01,100.01,100.01
2025-10-08 22:30:00+00:00,90.88,90.45,88.0
2025-10-08 22:45:00+00:00,88.75,87.41,80.42
2025-10-08 23:00:00+00:00,91.7,91.03,88.0
2025-10-08 23:15:00+00:00,93.33,91.01,80.42
2025-10-08 23:30:00+00:00,92.32,90.41,80.4
2025-10-08 23:45:00+00:00,92.98,90.11,75.0
2025-10-09 00:00:00+00:00,96.05,94.03,83.41
2025-10-09 00:15:00+00:00,92.32,90.42,80.42
2025-10-09 00:30:00+00:00,92.28,90.22,79.4
2025-10-09 00:45:00+00:00,92.4,89.22,72.55
2025-10-09 01:00:00+00:00,93.36,90.08,75.2
2025-10-09 01:15:00+00:00,89.9,86.31,70.0
2025-10-09 01:30:00+00:00,89.97,86.22,69.22
2025-10-09 01:45:00+00:00,90.04,85.52,65.0
2025-10-09 02:00:00+00:00,86.94,82.94,65.0
2025-10-09 02:15:00+00:00,89.03,84.65,65.0
2025-10-09 02:30:00+00:00,92.49,86.8,65.0
2025-10-09 02:45:00+00:00,102.34,95.06,67.32
2025-10-09 03:00:00+00:00,87.41,83.16,60.5
2025-10-09 03:15:00+00:00,91.81,87.55,64.5
2025-10-09 03:30:00+00:00,104.3,98.88,70.0
2025-10-09 03:45:00+00:00,121.09,114.41,78.88
2025-10-09 04:00:00+00:00,102.35,98.39,75.84
2025-10-09 04:15:00+00:00,121.42,115.36,80.42
2025-10-09 04:30:00+00:00,132.35,126.04,89.83
2025-10-09 04:45:00+00:00,146.2,138.91,97.02
2025-10-09 05:00:00+00:00,125.35,122.92,94.0
2025-10-09 05:15:00+00:00,146.35,142.54,100.01
2025-10-09 05:30:00+00:00,156.11,151.77,105.37
2025-10-09 05:45:00+00:00,152.19,148.47,108.13
2025-10-09 06:00:00+00:00,172.25,168.79,131.04
2025-10-09 06:15:00+00:00,152.98,150.73,126.16
2025-10-09 06:30:00+00:00,143.8,141.19,112.71
2025-10-09 06:45:00+00:00,130.57,129.51,106.36
2025-10-09 07:00:00+00:00,166.46,166.31,165.5
2025-10-09 07:15:00+00:00,134.41,129.77,104.59
2025-10-09 07:30:00+00:00,122.99,119.27,99.05
2025-10-09 07:45:00+00:00,106.09,101.26,75.0
2025-10-09 08:00:00+00:00,131.55,127.63,108.05
2025-10-09 08:15:00+00:00,113.86,108.8,88.82
2025-10-09 08:30:00+00:00,102.3,99.85,87.38
2025-10-09 08:45:00+00:00,91.04,88.39,75.0
2025-10-09 09:00:00+00:00,106.52,106.52,106.52
2025-10-09 09:15:00+00:00,102.13,98.84,81.3
2025-10-09 09:30:00+00:00,91.64,90.1,82.03
2025-10-09 09:45:00+00:00,87.56,83.7,64.96
2025-10-09 10:00:00+00:00,100.33,100.33,100.33
2025-10-09 10:15:00+00:00,92.2,90.96,84.41
2025-10-09 10:30:00+00:00,87.93,85.07,69.94
2025-10-09 10:45:00+00:00,83.63,77.42,45.7
2025-10-09 11:00:00+00:00,89.01,84.83,64.09
2025-10-09 11:15:00+00:00,88.22,83.08,58.19
2025-10-09 11:30:00+00:00,84.65,76.0,32.96
2025-10-09 11:45:00+00:00,71.53,65.74,38.28
2025-10-09 12:00:00+00:00,77.77,77.77,77.77
2025-10-09 12:15:00+00:00,83.77,78.22,49.76
2025-10-09 12:30:00+00:00,84.15,75.17,29.98
2025-10-09 12:45:00+00:00,87.11,78.09,30.96
2025-10-09 13:00:00+00:00,79.61,75.18,21.67
2025-10-09 13:15:00+00:00,84.13,81.86,30.94
2025-10-09 13:30:00+00:00,89.22,89.22,41.1
2025-10-09 13:45:00+00:00,102.35,102.35,71.49
2025-10-09 14:00:00+00:00,87.51,79.69,13.65
2025-10-09 14:15:00+00:00,88.37,79.6,23.47
2025-10-09 14:30:00+00:00,92.11,92.11,60.47
2025-10-09 14:45:00+00:00,100.31,100.31,93.41
2025-10-09 15:00:00+00:00,87.53,76.86,17.19
2025-10-09 15:15:00+00:00,110.57,103.67,64.54
2025-10-09 15:30:00+00:00,112.0,106.5,75.0
2025-10-09 15:45:00+00:00,129.94,127.43,111.82
2025-10-09 16:00:00+00:00,115.48,109.33,75.86
2025-10-09 16:15:00+00:00,124.26,117.3,79.6
2025-10-09 16:30:00+00:00,126.56,126.54,125.61
2025-10-09 16:45:00+00:00,125.33,125.26,123.32
2025-10-09 17:00:00+00:00,125.71,125.67,124.64
2025-10-09 17:15:00+00:00,126.43,127.03,129.11
2025-10-09 17:30:00+00:00,122.58,123.17,125.24
2025-10-09 17:45:00+00:00,117.73,118.29,120.2
2025-10-09 18:00:00+00:00,119.72,119.85,122.29
2025-10-09 18:15:00+00:00,114.76,115.01,117.2
2025-10-09 18:30:00+00:00,110.14,110.47,111.79
2025-10-09 18:45:00+00:00,104.83,105.17,106.55
2025-10-09 19:00:00+00:00,107.15,106.76,109.81
2025-10-09 19:15:00+00:00,101.69,101.2,104.59
2025-10-09 19:30:00+00:00,96.39,96.16,99.54
2025-10-09 19:45:00+00:00,87.14,87.85,90.32
2025-10-09 20:00:00+00:00,113.22,111.49,101.37
2025-10-09 20:15:00+00:00,95.43,95.62,94.94
2025-10-09 20:30:00+00:00,90.93,91.57,93.76
2025-10-09 20:45:00+00:00,87.75,88.31,90.2
2025-10-09 21:00:00+00:00,98.98,100.1,102.72
2025-10-09 21:15:00+00:00,90.55,103.77,97.98
2025-10-09 21:30:00+00:00,87.65,89.02,89.83
2025-10-09 21:45:00+00:00,77.62,79.37,80.42
2025-10-09 22:00:00+00:00,95.72,101.88,98.23
2025-10-09 22:15:00+00:00,89.14,90.78,90.01
2025-10-09 22:30:00+00:00,86.45,86.49,86.63
2025-10-09 22:45:00+00:00,80.73,80.84,81.2
2025-10-09 23:00:00+00:00,90.84,90.86,90.89
2025-10-09 23:15:00+00:00,84.36,84.4,84.5
2025-10-09 23:30:00+00:00,83.5,83.51,83.5
2025-10-09 23:45:00+00:00,81.17,81.19,81.17
2025-10-10 00:00:00+00:00,83.19,83.19,83.18
2025-10-10 00:15:00+00:00,79.99,80.0,79.99
2025-10-10 00:30:00+00:00,78.91,78.91,78.8
2025-10-10 00:45:00+00:00,78.26,78.26,78.0
2025-10-10 01:00:00+00:00,79.77,79.45,75.0
2025-10-10 01:15:00+00:00,78.7,78.18,72.0
2025-10-10 01:30:00+00:00,77.4,76.81,73.9
2025-10-10 01:45:00+00:00,77.27,77.27,70.92
2025-10-10 02:00:00+00:00,78.77,76.53,66.0
2025-10-10 02:15:00+00:00,80.06,77.6,66.0
2025-10-10 02:30:00+00:00,76.81,75.66,70.01
2025-10-10 02:45:00+00:00,81.2,80.53,77.0
2025-10-10 03:00:00+00:00,76.82,75.89,70.92
2025-10-10 03:15:00+00:00,81.28,80.87,77.89
2025-10-10 03:30:00+00:00,84.79,84.47,81.75
2025-10-10 03:45:00+00:00,101.4,98.83,84.92
2025-10-10 04:00:00+00:00,83.53,84.12,86.27
2025-10-10 04:15:00+00:00,105.2,94.17,96.88
2025-10-10 04:30:00+00:00,99.33,98.11,97.0
2025-10-10 04:45:00+00:00,122.49,119.26,99.78
2025-10-10 05:00:00+00:00,102.12,94.52,92.23
2025-10-10 05:15:00+00:00,113.67,111.79,100.53
2025-10-10 05:30:00+00:00,125.29,123.3,111.56
2025-10-10 05:45:00+00:00,136.22,134.17,123.92
2025-10-10 06:00:00+00:00,151.65,151.63,151.18
2025-10-10 06:15:00+00:00,133.39,132.73,129.32
2025-10-10 06:30:00+00:00,109.4,109.4,109.4
2025-10-10 06:45:00+00:00,96.01,96.01,96.01
2025-10-10 07:00:00+00:00,143.83,143.83,143.83
2025-10-10 07:15:00+00:00,112.07,110.24,101.28
2025-10-10 07:30:00+00:00,96.73,96.73,96.73
2025-10-10 07:45:00+00:00,78.43,78.35,78.0
2025-10-10 08:00:00+00:00,123.0,119.77,105.26
2025-10-10 08:15:00+00:00,93.17,92.42,89.05
2025-10-10 08:30:00+00:00,84.55,84.55,84.55
2025-10-10 08:45:00+00:00,71.31,71.31,71.31
2025-10-10 09:00:00+00:00,96.26,96.26,96.26
2025-10-10 09:15:00+00:00,79.29,81.55,66.19
2025-10-10 09:30:00+00:00,79.04,78.23,73.54
2025-10-10 09:45:00+00:00,73.88,73.29,45.0
2025-10-10 10:00:00+00:00,87.88,87.86,87.67
2025-10-10 10:15:00+00:00,79.84,78.65,69.61
2025-10-10 10:30:00+00:00,74.67,74.03,69.18
2025-10-10 10:45:00+00:00,67.74,67.74,67.74
2025-10-10 11:00:00+00:00,76.07,73.24,56.86
2025-10-10 11:15:00+00:00,78.85,73.1,39.77
2025-10-10 11:30:00+00:00,77.26,73.23,34.4
2025-10-10 11:45:00+00:00,70.58,73.24,43.26
2025-10-10 12:00:00+00:00,59.95,68.16,32.5
2025-10-10 12:15:00+00:00,77.39,78.29,30.2
2025-10-10 12:30:00+00:00,80.07,94.98,30.2
2025-10-10 12:45:00+00:00,91.62,107.05,40.0
2025-10-10 13:00:00+00:00,76.48,69.35,31.65
2025-10-10 13:15:00+00:00,85.09,78.69,44.88
2025-10-10 13:30:00+00:00,91.56,85.6,51.31
2025-10-10 13:45:00+00:00,102.45,94.9,55.0
2025-10-10 14:00:00+00:00,77.06,70.62,40.0
2025-10-10 14:15:00+00:00,91.53,84.19,49.0
2025-10-10 14:30:00+00:00,99.84,92.74,59.55
2025-10-10 14:45:00+00:00,123.0,112.06,60.2
2025-10-10 15:00:00+00:00,97.74,91.74,57.0
2025-10-10 15:15:00+00:00,111.9,106.54,75.22
2025-10-10 15:30:00+00:00,123.39,117.9,85.48
2025-10-10 15:45:00+00:00,139.77,134.34,102.23
2025-10-10 16:00:00+00:00,107.18,103.08,78.0
2025-10-10 16:15:00+00:00,117.5,114.09,92.94
2025-10-10 16:30:00+00:00,121.42,118.76,101.76
2025-10-10 16:45:00+00:00,136.32,132.95,111.8
2025-10-10 17:00:00+00:00,124.81,122.19,105.2
2025-10-10 17:15:00+00:00,123.84,122.28,111.8
2025-10-10 17:30:00+00:00,123.87,123.63,121.22
2025-10-10 17:45:00+00:00,120.64,120.92,121.8
2025-10-10 18:00:00+00:00,131.89,130.94,124.39
2025-10-10 18:15:00+00:00,119.32,119.37,119.0
2025-10-10 18:30:00+00:00,110.0,110.07,110.0
2025-10-10 18:45:00+00:00,100.35,100.22,98.84
2025-10-10 19:00:00+00:00,115.53,115.07,111.8
2025-10-10 19:15:00+00:00,110.95,109.31,99.45
2025-10-10 19:30:00+00:00,101.04,99.33,89.11
2025-10-10 19:45:00+00:00,88.14,85.77,71.98
2025-10-10 20:00:00+00:00,104.53,102.58,90.95
2025-10-10 20:15:00+00:00,102.46,100.8,90.89
2025-10-10 20:30:00+00:00,97.94,98.11,98.75
2025-10-10 20:45:00+00:00,86.02,86.27,87.19
2025-10-10 21:00:00+00:00,94.58,94.81,95.6
2025-10-10 21:15:00+00:00,92.97,93.1,93.52
2025-10-10 21:30:00+00:00,96.62,96.68,96.9
2025-10-10 21:45:00+00:00,89.23,89.29,89.48
2025-10-10 22:00:00+00:00,102.78,126.03,109.02
2025-10-10 22:15:00+00:00,97.66,102.36,99.16
2025-10-10 22:30:00+00:00,88.08,88.08,88.08
2025-10-10 22:45:00+00:00,83.35,85.93,84.23
2025-10-10 23:00:00+00:00,91.25,95.51,91.25
2025-10-10 23:15:00+00:00,89.52,89.52,89.52
2025-10-10 23:30:00+00:00,87.4,87.4,87.4
2025-10-10 23:45:00+00:00,87.17,87.17,87.17
2025-10-11 00:00:00+00:00,87.53,90.1,84.94
2025-10-11 00:15:00+00:00,88.63,88.63,88.63
2025-10-11 00:30:00+00:00,87.21,90.1,75.01
2025-10-11 00:45:00+00:00,86.18,86.59,71.12
2025-10-11 01:00:00+00:00,86.26,84.74,78.05
2025-10-11 01:15:00+00:00,84.5,83.32,78.12
2025-10-11 01:30:00+00:00,83.63,80.03,64.17
2025-10-11 01:45:00+00:00,82.31,80.0,69.79
2025-10-11 02:00:00+00:00,82.86,81.83,68.87
2025-10-11 02:15:00+00:00,82.63,80.68,70.45
2025-10-11 02:30:00+00:00,80.79,84.3,68.52
2025-10-11 02:45:00+00:00,81.83,83.74,67.0
2025-10-11 03:00:00+00:00,82.21,81.21,76.77
2025-10-11 03:15:00+00:00,84.55,82.6,73.89
2025-10-11 03:30:00+00:00,85.13,84.18,79.95
2025-10-11 03:45:00+00:00,87.13,85.29,77.07
2025-10-11 04:00:00+00:00,87.87,87.87,87.87
2025-10-11 04:15:00+00:00,88.97,88.97,88.97
2025-10-11 04:30:00+00:00,91.2,91.2,91.2
2025-10-11 04:45:00+00:00,93.02,93.02,93.02
2025-10-11 05:00:00+00:00,96.71,96.71,96.71
2025-10-11 05:15:00+00:00,95.06,95.06,95.06
2025-10-11 05:30:00+00:00,97.62,97.62,97.62
2025-10-11 05:45:00+00:00,97.62,97.62,97.62
2025-10-11 06:00:00+00:00,103.96,103.96,103.96
2025-10-11 06:15:00+00:00,103.22,103.47,103.0
2025-10-11 06:30:00+00:00,101.37,101.37,101.37
2025-10-11 06:45:00+00:00,93.05,97.2,91.93
2025-10-11 07:00:00+00:00,108.11,158.38,106.0
2025-10-11 07:15:00+00:00,100.02,128.25,96.43
2025-10-11 07:30:00+00:00,89.11,102.17,77.23
2025-10-11 07:45:00+00:00,74.6,76.4,63.1
2025-10-11 08:00:00+00:00,97.36,167.47,73.27
2025-10-11 08:15:00+00:00,85.84,111.86,63.88
2025-10-11 08:30:00+00:00,73.26,78.7,55.63
2025-10-11 08:45:00+00:00,73.27,68.35,30.2
2025-10-11 09:00:00+00:00,87.29,134.0,53.12
2025-10-11 09:15:00+00:00,76.86,89.48,31.91
2025-10-11 09:30:00+00:00,71.39,72.87,24.49
2025-10-11 09:45:00+00:00,60.54,60.55,12.55
2025-10-11 10:00:00+00:00,63.44,103.71,33.82
2025-10-11 10:15:00+00:00,60.1,80.0,29.95
2025-10-11 10:30:00+00:00,51.21,80.1,31.16
2025-10-11 10:45:00+00:00,46.92,78.28,26.05
2025-10-11 11:00:00+00:00,51.67,68.05,20.77
2025-10-11 11:15:00+00:00,47.13,60.68,21.51
2025-10-11 11:30:00+00:00,43.17,59.84,11.99
2025-10-11 11:45:00+00:00,45.12,61.83,14.03
2025-10-11 12:00:00+00:00,41.76,62.84,14.12
2025-10-11 12:15:00+00:00,48.54,72.38,17.33
2025-10-11 12:30:00+00:00,52.74,81.09,15.87
2025-10-11 12:45:00+00:00,61.08,92.89,20.67
2025-10-11 13:00:00+00:00,54.55,64.44,8.76
2025-10-11 13:15:00+00:00,75.1,75.12,16.12
2025-10-11 13:30:00+00:00,89.6,87.86,15.59
2025-10-11 13:45:00+00:00,88.52,99.78,21.48
2025-10-11 14:00:00+00:00,62.84,62.84,3.52
2025-10-11 14:15:00+00:00,76.17,75.71,4.31
2025-10-11 14:30:00+00:00,89.61,119.69,11.85
2025-10-11 14:45:00+00:00,105.98,125.77,19.81
2025-10-11 15:00:00+00:00,83.89,75.92,15.88
2025-10-11 15:15:00+00:00,99.22,91.14,30.2
2025-10-11 15:30:00+00:00,126.09,118.07,57.65
2025-10-11 15:45:00+00:00,146.82,137.41,66.52
2025-10-11 16:00:00+00:00,110.81,102.94,63.42
2025-10-11 16:15:00+00:00,122.14,117.06,77.22
2025-10-11 16:30:00+00:00,129.9,125.49,90.61
2025-10-11 16:45:00+00:00,142.9,138.17,101.0
2025-10-11 17:00:00+00:00,130.59,127.16,100.52
2025-10-11 17:15:00+00:00,139.21,135.31,105.1
2025-10-11 17:30:00+00:00,130.31,126.72,109.02
2025-10-11 17:45:00+00:00,120.58,119.57,111.76
2025-10-11 18:00:00+00:00,145.64,141.46,109.02
2025-10-11 18:15:00+00:00,128.34,126.13,109.02
2025-10-11 18:30:00+00:00,108.5,108.27,106.45
2025-10-11 18:45:00+00:00,100.06,99.72,97.99
2025-10-11 19:00:00+00:00,125.8,122.25,104.9
2025-10-11 19:15:00+00:00,114.05,111.5,99.04
2025-10-11 19:30:00+00:00,113.69,109.2,87.25
2025-10-11 19:45:00+00:00,96.64,93.07,75.67
2025-10-11 20:00:00+00:00,122.5,115.27,80.18
2025-10-11 20:15:00+00:00,110.4,105.92,84.16
2025-10-11 20:30:00+00:00,101.57,101.57,101.57
2025-10-11 20:45:00+00:00,93.16,93.16,93.16
2025-10-11 21:00:00+00:00,104.7,104.03,100.74
2025-10-11 21:15:00+00:00,95.41,94.99,92.97
2025-10-11 21:30:00+00:00,93.18,93.18,93.18
2025-10-11 21:45:00+00:00,87.1,87.1,87.1
2025-10-11 22:00:00+00:00,108.73,108.39,106.8
2025-10-11 22:15:00+00:00,105.82,105.82,105.82
2025-10-11 22:30:00+00:00,87.8,85.67,75.85
2025-10-11 22:45:00+00:00,82.36,82.36,82.36
2025-10-11 23:00:00+00:00,101.1,111.83,87.49
2025-10-11 23:15:00+00:00,96.85,94.96,85.96
2025-10-11 23:30:00+00:00,86.2,84.26,75.01
2025-10-11 23:45:00+00:00,84.52,80.72,62.66
2025-10-12 00:00:00+00:00,97.66,95.95,88.13
2025-10-12 00:15:00+00:00,87.85,85.1,72.56
2025-10-12 00:30:00+00:00,84.71,81.51,66.9
2025-10-12 00:45:00+00:00,85.22,80.58,59.47
2025-10-12 01:00:00+00:00,90.23,86.97,72.17
2025-10-12 01:15:00+00:00,85.83,81.6,62.36
2025-10-12 01:30:00+00:00,84.8,79.03,52.8
2025-10-12 01:45:00+00:00,79.66,74.2,49.43
2025-10-12 02:00:00+00:00,79.4,78.26,73.04
2025-10-12 02:15:00+00:00,82.2,77.17,53.97
2025-10-12 02:30:00+00:00,92.22,87.48,65.68
2025-10-12 02:45:00+00:00,91.83,85.94,58.83
2025-10-12 03:00:00+00:00,83.25,77.82,52.88
2025-10-12 03:15:00+00:00,79.83,78.54,58.2
2025-10-12 03:30:00+00:00,92.66,87.82,65.62
2025-10-12 03:45:00+00:00,90.89,83.82,51.36
2025-10-12 04:00:00+00:00,85.56,82.89,69.44
2025-10-12 04:15:00+00:00,87.95,86.15,77.14
2025-10-12 04:30:00+00:00,90.49,88.01,75.54
2025-10-12 04:45:00+00:00,89.2,87.26,77.5
2025-10-12 05:00:00+00:00,97.64,94.0,75.96
2025-10-12 05:15:00+00:00,86.04,85.64,83.66
2025-10-12 05:30:00+00:00,86.65,85.24,78.26
2025-10-12 05:45:00+00:00,86.36,86.36,86.36
2025-10-12 06:00:00+00:00,102.86,101.27,93.32
2025-10-12 06:15:00+00:00,88.47,88.12,86.35
2025-10-12 06:30:00+00:00,86.44,86.09,84.3
2025-10-12 06:45:00+00:00,76.87,76.87,76.87
2025-10-12 07:00:00+00:00,99.35,124.04,83.72
2025-10-12 07:15:00+00:00,85.81,101.17,75.0
2025-10-12 07:30:00+00:00,71.58,76.94,67.82
2025-10-12 07:45:00+00:00,75.51,73.0,35.76
2025-10-12 08:00:00+00:00,86.74,124.82,50.77
2025-10-12 08:15:00+00:00,77.11,105.42,30.2
2025-10-12 08:30:00+00:00,70.73,76.11,23.4
2025-10-12 08:45:00+00:00,70.24,73.25,11.8
2025-10-12 09:00:00+00:00,75.45,80.0,32.7
2025-10-12 09:15:00+00:00,71.19,75.1,19.93
2025-10-12 09:30:00+00:00,71.27,74.58,18.22
2025-10-12 09:45:00+00:00,69.69,81.78,10.48
2025-10-12 10:00:00+00:00,68.94,76.14,25.48
2025-10-12 10:15:00+00:00,67.61,73.2,25.19
2025-10-12 10:30:00+00:00,66.6,68.16,26.98
2025-10-12 10:45:00+00:00,64.4,70.1,18.47
2025-10-12 11:00:00+00:00,55.84,61.61,21.23
2025-10-12 11:15:00+00:00,53.3,61.11,20.02
2025-10-12 11:30:00+00:00,50.65,61.24,11.23
2025-10-12 11:45:00+00:00,48.85,54.63,13.52
2025-10-12 12:00:00+00:00,53.6,73.21,10.48
2025-10-12 12:15:00+00:00,57.06,67.3,10.87
2025-10-12 12:30:00+00:00,65.74,67.02,1.72
2025-10-12 12:45:00+00:00,73.5,73.69,1.72
2025-10-12 13:00:00+00:00,70.21,74.4,0.65
2025-10-12 13:15:00+00:00,72.52,72.52,0.89
2025-10-12 13:30:00+00:00,84.93,84.93,0.92
2025-10-12 13:45:00+00:00,92.28,92.28,4.41
2025-10-12 14:00:00+00:00,72.76,72.76,1.72
2025-10-12 14:15:00+00:00,83.74,83.74,3.52
2025-10-12 14:30:00+00:00,92.94,92.94,7.36
2025-10-12 14:45:00+00:00,102.57,102.57,16.35
2025-10-12 15:00:00+00:00,86.89,75.13,15.11
2025-10-12 15:15:00+00:00,102.71,89.39,21.37
2025-10-12 15:30:00+00:00,113.23,101.42,40.78
2025-10-12 15:45:00+00:00,119.37,109.83,60.41
2025-10-12 16:00:00+00:00,96.75,90.84,61.0
2025-10-12 16:15:00+00:00,105.97,101.1,76.5
2025-10-12 16:30:00+00:00,112.01,110.56,102.79
2025-10-12 16:45:00+00:00,120.87,118.36,105.0
2025-10-12 17:00:00+00:00,114.63,114.06,104.1
2025-10-12 17:15:00+00:00,115.39,115.09,108.72
2025-10-12 17:30:00+00:00,120.92,120.44,111.79
2025-10-12 17:45:00+00:00,115.62,115.63,113.0
2025-10-12 18:00:00+00:00,119.39,119.25,114.78
2025-10-12 18:15:00+00:00,118.91,118.95,116.33
2025-10-12 18:30:00+00:00,112.64,112.64,109.6
2025-10-12 18:45:00+00:00,111.17,110.43,100.01
2025-10-12 19:00:00+00:00,117.97,114.94,99.7
2025-10-12 19:15:00+00:00,114.92,114.35,111.21
2025-10-12 19:30:00+00:00,106.63,106.62,106.52
2025-10-12 19:45:00+00:00,102.27,100.95,94.37
2025-10-12 20:00:00+00:00,118.92,110.66,70.5
2025-10-12 20:15:00+00:00,111.38,104.7,72.22
2025-10-12 20:30:00+00:00,103.65,103.03,100.0
2025-10-12 20:45:00+00:00,97.21,96.98,95.84
2025-10-12 21:00:00+00:00,102.84,101.29,93.72
2025-10-12 21:15:00+00:00,93.59,90.41,74.85
2025-10-12 21:30:00+00:00,91.83,89.56,78.49
2025-10-12 21:45:00+00:00,85.52,83.98,76.46
2025-10-12 22:00:00+00:00,104.05,100.08,85.89
2025-10-12 22:15:00+00:00,93.08,90.64,80.62
2025-10-12 22:30:00+00:00,90.19,87.03,71.32
2025-10-12 22:45:00+00:00,86.49,80.57,51.16
2025-10-12 23:00:00+00:00,91.31,88.88,76.67
2025-10-12 23:15:00+00:00,87.58,83.0,60.01
2025-10-12 23:30:00+00:00,91.61,87.04,64.12
2025-10-12 23:45:00+00:00,90.54,84.38,53.43
2025-10-13 00:00:00+00:00,93.67,91.47,80.86
2025-10-13 00:15:00+00:00,91.92,87.5,66.12
2025-10-13 00:30:00+00:00,89.27,83.67,56.61
2025-10-13 00:45:00+00:00,88.47,79.65,37.08
2025-10-13 01:00:00+00:00,89.67,82.43,47.75
2025-10-13 01:15:00+00:00,89.0,80.92,42.19
2025-10-13 01:30:00+00:00,87.72,77.11,26.3
2025-10-13 01:45:00+00:00,90.1,75.19,3.76
2025-10-13 02:00:00+00:00,93.0,81.34,24.92
2025-10-13 02:15:00+00:00,88.57,75.41,9.67
2025-10-13 02:30:00+00:00,93.4,82.2,27.97
