datetime,temperature_c,wind_speed_ms,wind_gusts_ms,cloud_cover_pct,shortwave_radiation_wm2,direct_radiation_wm2,diffuse_radiation_wm2,precipitation_mm,relative_humidity_pct,solar_kw,wind_kw,curtailment_kw,net_generation_kw
2026-03-23 09:30:00,5.9,0.3,1.4,3,278.0,549.0,91.0,0.0,61,118.14999999999999,0.0,0.0,118.14999999999999
2026-03-23 09:45:00,6.5,0.3,1.3,5,313.0,570.2,100.0,0.0,58,133.025,0.0,0.0,133.025
2026-03-23 10:00:00,7.2,0.3,1.3,6,351.0,617.3,101.0,0.0,56,149.17499999999998,0.0,0.0,149.17499999999998
2026-03-23 10:15:00,7.9,0.32,1.4,14,385.0,641.8,106.0,0.0,54,163.625,0.0,0.0,163.625
2026-03-23 10:30:00,8.7,0.42,1.5,22,417.0,659.2,112.0,0.0,52,177.225,0.0,0.0,177.225
2026-03-23 10:45:00,9.5,0.67,1.6,29,451.0,699.8,109.0,0.0,51,191.67499999999998,0.0,0.0,191.67499999999998
2026-03-23 11:00:00,10.2,0.81,1.9,37,479.0,708.0,116.0,0.0,49,203.575,0.0,0.0,203.575
2026-03-23 11:15:00,10.8,1.0,2.3,33,497.0,660.3,144.0,0.0,47,211.225,0.0,0.0,211.225
2026-03-23 11:30:00,11.4,1.2,2.9,29,519.0,667.6,149.0,0.0,45,220.575,0.0,0.0,220.575
2026-03-23 11:45:00,12.0,1.36,3.4,25,545.0,696.3,147.0,0.0,44,231.625,0.0,0.0,231.625
2026-03-23 12:00:00,12.5,1.48,3.8,21,562.0,697.3,153.0,0.0,42,238.85,0.0,0.0,238.85
2026-03-23 12:15:00,13.0,1.39,4.0,30,582.0,731.2,144.0,0.0,41,247.35,0.0,0.0,247.35
2026-03-23 12:30:00,13.4,1.24,4.0,38,595.0,753.7,136.0,0.0,40,252.875,0.0,0.0,252.875
2026-03-23 12:45:00,13.8,1.1,4.0,47,599.0,739.7,143.0,0.0,38,254.575,0.0,0.0,254.575
2026-03-23 13:00:00,14.2,1.1,3.9,55,524.0,487.6,221.0,0.0,37,222.7,0.0,0.0,222.7
2026-03-23 13:15:00,14.5,1.1,3.7,64,514.0,489.0,209.0,0.0,35,218.45,0.0,0.0,218.45
2026-03-23 13:30:00,14.8,1.2,3.4,72,497.0,513.4,177.0,0.0,33,211.225,0.0,0.0,211.225
2026-03-23 13:45:00,15.0,1.32,3.2,81,522.0,562.5,173.0,0.0,31,221.85,0.0,0.0,221.85
2026-03-23 14:00:00,15.2,1.36,3.2,89,514.0,565.9,166.0,0.0,30,218.45,0.0,0.0,218.45
2026-03-23 14:15:00,15.3,1.44,3.6,67,547.0,585.0,192.0,0.0,29,232.475,0.0,0.0,232.475
2026-03-23 14:30:00,15.3,1.72,4.1,45,529.0,523.3,217.0,0.0,30,224.825,0.0,0.0,224.825
2026-03-23 14:45:00,15.3,2.19,4.8,22,491.0,464.7,220.0,0.0,30,208.67499999999998,0.0,0.0,208.67499999999998
2026-03-23 15:00:00,15.4,2.44,5.2,0,505.0,569.0,182.0,0.0,30,214.625,0.0,0.0,214.625
2026-03-23 15:15:00,15.5,2.44,5.4,9,509.0,640.3,157.0,0.0,30,216.325,0.0,0.0,216.325
2026-03-23 15:30:00,15.6,2.33,5.5,18,503.0,742.1,110.0,0.0,30,213.775,0.0,0.0,213.775
2026-03-23 15:45:00,15.6,2.2,5.5,26,443.0,558.0,160.0,0.0,31,188.275,0.0,0.0,188.275
2026-03-23 16:00:00,15.7,2.16,5.4,35,410.0,536.5,151.0,0.0,31,174.25,0.0,0.0,174.25
2026-03-23 16:15:00,15.6,2.25,5.1,36,402.0,611.5,123.0,0.0,31,170.85,0.0,0.0,170.85
2026-03-23 16:30:00,15.5,2.33,4.6,37,382.0,635.7,110.0,0.0,32,162.35,0.0,0.0,162.35
2026-03-23 16:45:00,15.4,2.37,4.2,38,348.0,618.4,102.0,0.0,32,147.9,0.0,0.0,147.9
2026-03-23 17:00:00,15.3,2.46,4.0,39,317.0,631.1,86.0,0.0,32,134.725,0.0,0.0,134.725
2026-03-23 17:15:00,15.3,2.37,4.1,29,284.0,610.0,81.0,0.0,32,120.7,0.0,0.0,120.7
2026-03-23 17:30:00,15.3,2.28,4.5,20,246.0,580.2,73.0,0.0,33,104.55,0.0,0.0,104.55
2026-03-23 17:45:00,15.3,2.2,4.9,10,208.0,545.1,65.0,0.0,33,88.39999999999999,0.0,0.0,88.39999999999999
2026-03-23 18:00:00,15.3,2.11,5.1,0,168.0,483.4,59.0,0.0,33,71.39999999999999,0.0,0.0,71.39999999999999
2026-03-23 18:15:00,15.2,2.11,5.1,0,131.0,415.5,53.0,0.0,33,55.675,0.0,0.0,55.675
2026-03-23 18:30:00,15.0,2.15,5.0,0,95.0,341.8,44.0,0.0,33,40.375,0.0,0.0,40.375
2026-03-23 18:45:00,14.8,2.15,4.8,0,62.0,245.1,35.0,0.0,33,26.349999999999998,0.0,0.0,26.349999999999998
2026-03-23 19:00:00,14.6,2.1,4.7,0,33.0,141.5,23.0,0.0,33,14.025,0.0,0.0,14.025
2026-03-23 19:15:00,14.4,2.01,4.7,13,11.0,48.3,9.0,0.0,32,4.675,0.0,0.0,4.675
2026-03-23 19:30:00,14.2,1.79,4.7,26,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0
2026-03-23 19:45:00,13.9,1.61,4.6,39,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0
2026-03-23 20:00:00,13.7,1.48,4.5,52,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0
2026-03-23 20:15:00,13.4,1.34,4.2,43,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0
2026-03-23 20:30:00,13.1,1.25,3.8,34,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0
2026-03-23 20:45:00,12.8,1.12,3.4,24,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0
2026-03-23 21:00:00,12.5,1.08,3.1,15,0.0,0.0,0.0,0.0,32,0.0,0.0,0.0,0.0
2026-03-23 21:15:00,12.2,1.04,2.8,36,0.0,0.0,0.0,0.0,33,0.0,0.0,0.0,0.0
2026-03-23 21:30:00,11.9,1.02,2.6,58,0.0,0.0,0.0,0.0,34,0.0,0.0,0.0,0.0
2026-03-23 21:45:00,11.6,1.0,2.4,79,0.0,0.0,0.0,0.0,35,0.0,0.0,0.0,0.0
2026-03-23 22:00:00,11.3,1.0,2.2,100,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0
2026-03-23 22:15:00,11.0,1.0,2.1,100,0.0,0.0,0.0,0.0,39,0.0,0.0,0.0,0.0
2026-03-23 22:30:00,10.7,0.9,2.1,100,0.0,0.0,0.0,0.0,42,0.0,0.0,0.0,0.0
2026-03-23 22:45:00,10.4,0.9,2.0,100,0.0,0.0,0.0,0.0,45,0.0,0.0,0.0,0.0
2026-03-23 23:00:00,10.2,0.81,2.0,100,0.0,0.0,0.0,0.0,47,0.0,0.0,0.0,0.0
2026-03-23 23:15:00,9.9,0.73,1.9,98,0.0,0.0,0.0,0.0,48,0.0,0.0,0.0,0.0
2026-03-23 23:30:00,9.7,0.72,1.8,97,0.0,0.0,0.0,0.0,49,0.0,0.0,0.0,0.0
2026-03-23 23:45:00,9.5,0.78,1.7,95,0.0,0.0,0.0,0.0,50,0.0,0.0,0.0,0.0
2026-03-24 00:00:00,9.3,0.89,1.7,93,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0
2026-03-24 00:15:00,9.1,0.98,1.9,95,0.0,0.0,0.0,0.0,53,0.0,0.0,0.0,0.0
2026-03-24 00:30:00,8.8,1.21,2.1,97,0.0,0.0,0.0,0.0,55,0.0,0.0,0.0,0.0
2026-03-24 00:45:00,8.6,1.21,2.4,98,0.0,0.0,0.0,0.0,57,0.0,0.0,0.0,0.0
2026-03-24 01:00:00,8.4,1.34,2.6,100,0.0,0.0,0.0,0.0,58,0.0,0.0,0.0,0.0
2026-03-24 01:15:00,8.2,1.39,2.7,96,0.0,0.0,0.0,0.0,59,0.0,0.0,0.0,0.0
2026-03-24 01:30:00,8.0,1.3,2.7,91,0.0,0.0,0.0,0.0,59,0.0,0.0,0.0,0.0
2026-03-24 01:45:00,7.8,1.36,2.7,87,0.0,0.0,0.0,0.0,59,0.0,0.0,0.0,0.0
2026-03-24 02:00:00,7.7,1.28,2.7,82,0.0,0.0,0.0,0.0,59,0.0,0.0,0.0,0.0
2026-03-24 02:15:00,7.5,1.28,2.7,83,0.0,0.0,0.0,0.0,59,0.0,0.0,0.0,0.0
2026-03-24 02:30:00,7.4,1.2,2.7,84,0.0,0.0,0.0,0.0,59,0.0,0.0,0.0,0.0
2026-03-24 02:45:00,7.3,1.14,2.7,84,0.0,0.0,0.0,0.0,59,0.0,0.0,0.0,0.0
2026-03-24 03:00:00,7.2,1.14,2.7,85,0.0,0.0,0.0,0.0,59,0.0,0.0,0.0,0.0
2026-03-24 03:15:00,7.1,1.14,2.7,89,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0
2026-03-24 03:30:00,6.9,1.22,2.6,93,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0
2026-03-24 03:45:00,6.8,1.17,2.6,96,0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0
2026-03-24 04:00:00,6.7,1.17,2.5,100,0.0,0.0,0.0,0.0,62,0.0,0.0,0.0,0.0
2026-03-24 04:15:00,6.5,1.12,2.4,100,0.0,0.0,0.0,0.0,63,0.0,0.0,0.0,0.0
2026-03-24 04:30:00,6.3,1.03,2.4,100,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0
2026-03-24 04:45:00,6.2,0.98,2.3,100,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0
2026-03-24 05:00:00,6.0,0.95,2.3,100,0.0,0.0,0.0,0.0,65,0.0,0.0,0.0,0.0
2026-03-24 05:15:00,5.9,1.02,2.4,100,0.0,0.0,0.0,0.0,65,0.0,0.0,0.0,0.0
2026-03-24 05:30:00,5.9,1.22,2.6,100,0.0,0.0,0.0,0.0,65,0.0,0.0,0.0,0.0
2026-03-24 05:45:00,5.9,1.3,2.8,100,0.0,0.0,0.0,0.0,65,0.0,0.0,0.0,0.0
2026-03-24 06:00:00,5.8,1.4,2.9,100,0.0,0.0,0.0,0.0,65,0.0,0.0,0.0,0.0
2026-03-24 06:15:00,5.8,1.4,3.0,100,0.0,0.0,0.0,0.0,65,0.0,0.0,0.0,0.0
2026-03-24 06:30:00,5.7,1.32,3.0,100,0.0,0.0,0.0,0.0,65,0.0,0.0,0.0,0.0
2026-03-24 06:45:00,5.6,1.24,3.0,100,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0
2026-03-24 07:00:00,5.6,1.26,3.1,100,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0
2026-03-24 07:15:00,5.6,1.36,3.2,100,2.0,0.0,2.0,0.0,64,0.85,0.0,0.0,0.85
2026-03-24 07:30:00,5.7,1.46,3.4,100,13.0,0.0,13.0,0.0,63,5.5249999999999995,0.0,0.0,5.5249999999999995
2026-03-24 07:45:00,5.7,1.58,3.6,100,26.0,0.0,26.0,0.0,63,11.049999999999999,0.0,0.0,11.049999999999999
2026-03-24 08:00:00,5.9,1.68,3.8,100,42.0,0.0,42.0,0.0,62,17.849999999999998,0.0,0.0,17.849999999999998
2026-03-24 08:15:00,6.1,1.8,4.1,100,69.0,12.2,67.0,0.0,61,29.325,0.0,0.0,29.325
2026-03-24 08:30:00,6.4,2.02,4.4,100,85.0,29.6,79.0,0.0,61,36.125,0.0,0.0,36.125
2026-03-24 08:45:00,6.7,2.15,4.7,100,105.0,20.8,100.0,0.0,60,44.625,0.0,0.0,44.625
2026-03-24 09:00:00,7.0,2.28,4.9,100,135.0,54.2,120.0,0.0,59,57.375,0.0,0.0,57.375
2026-03-24 09:15:00,7.3,2.28,5.0,100,189.0,169.7,136.0,0.0,58,80.325,0.0,0.0,80.325
2026-03-24 09:30:00,7.7,2.28,5.1,100,202.0,152.9,149.0,0.0,57,85.85,0.0,0.0,85.85
2026-03-24 09:45:00,8.1,2.25,5.1,100,255.0,284.6,147.0,0.0,56,108.375,0.0,0.0,108.375
2026-03-24 10:00:00,8.4,2.25,5.2,100,257.0,189.8,179.0,0.0,55,109.225,0.0,0.0,109.225
2026-03-24 10:15:00,8.7,2.25,5.3,100,286.0,211.1,193.0,0.0,55,121.55,0.0,0.0,121.55
2026-03-24 10:30:00,8.8,2.28,5.4,100,276.0,138.7,211.0,0.0,57,117.3,0.0,0.0,117.3
2026-03-24 10:45:00,9.1,2.42,5.5,100,339.0,262.9,209.0,0.0,58,144.075,0.0,0.0,144.075
2026-03-24 11:00:00,9.4,2.46,5.7,100,299.0,98.4,248.0,0.0,58,127.075,0.0,0.0,127.075
2026-03-24 11:15:00,9.9,2.59,6.0,98,331.0,137.0,257.0,0.0,57,140.67499999999998,0.0,0.0,140.67499999999998
2026-03-24 11:30:00,10.4,2.73,6.4,95,385.0,228.6,257.0,0.0,56,163.625,0.0,0.0,163.625
2026-03-24 11:45:00,11.1,2.92,6.7,93,450.0,412.4,212.0,0.0,54,191.25,0.0,0.0,191.25
2026-03-24 12:00:00,11.7,2.97,7.0,90,512.0,535.4,195.0,0.0,53,217.6,0.0,0.0,217.6
2026-03-24 12:15:00,12.3,2.94,7.1,92,540.0,597.2,179.0,0.0,52,229.5,0.0,0.0,229.5
2026-03-24 12:30:00,12.9,2.98,7.1,94,532.0,558.2,189.0,0.0,51,226.1,0.0,0.0,226.1
2026-03-24 12:45:00,13.5,2.9,7.0,95,509.0,447.0,231.0,0.0,50,216.325,0.0,0.0,216.325
2026-03-24 13:00:00,14.0,2.97,7.1,97,452.0,315.9,254.0,0.0,48,192.1,0.0,0.0,192.1
2026-03-24 13:15:00,14.4,3.06,7.3,93,435.0,238.5,285.0,0.0,46,184.875,8.888888888888911e-05,0.0,184.87508888888888
2026-03-24 13:30:00,14.8,3.3,7.7,89,434.0,222.7,294.0,0.0,43,184.45,0.01111111111111109,0.0,184.4611111111111
2026-03-24 13:45:00,15.0,3.47,8.0,85,434.0,204.6,306.0,0.0,41,184.45,0.04272551440329224,0.0,184.49272551440328
2026-03-24 14:00:00,15.2,3.64,8.4,81,427.0,201.6,302.0,0.0,39,181.475,0.1078781893004116,0.0,181.5828781893004
2026-03-24 14:15:00,15.3,3.81,8.8,86,490.0,426.5,229.0,0.0,39,208.25,0.2187000000000001,0.0,208.4687
2026-03-24 14:30:00,15.4,3.85,9.2,91,419.0,237.8,276.0,0.0,40,178.075,0.25272633744855977,0.0,178.32772633744855
2026-03-24 14:45:00,15.4,3.94,9.5,95,372.0,207.4,250.0,0.0,40,158.1,0.34180411522633736,0.0,158.44180411522632
2026-03-24 15:00:00,15.4,4.02,9.7,100,347.0,155.4,258.0,0.0,41,147.475,0.43671111111111055,0.0,147.91171111111112
2026-03-24 15:15:00,15.4,4.07,9.7,100,287.0,97.4,233.0,0.0,41,121.975,0.5041329218107,0.0,122.47913292181069
2026-03-24 15:30:00,15.4,4.12,9.5,100,269.0,86.1,223.0,0.0,41,114.325,0.5781596707818931,0.0,114.90315967078189
2026-03-24 15:45:00,15.4,4.08,9.4,99,282.0,115.2,223.0,0.0,40,119.85,0.5184000000000001,0.0,120.3684
2026-03-24 16:00:00,15.4,4.05,9.2,99,251.0,110.8,197.0,0.0,40,106.675,0.47638888888888853,0.0,107.15138888888889
2026-03-24 16:15:00,15.5,3.94,9.1,99,220.0,99.8,174.0,0.0,40,93.5,0.34180411522633736,0.0,93.84180411522634
2026-03-24 16:30:00,15.5,3.75,9.0,100,165.0,23.1,155.0,0.0,39,70.125,0.17361111111111108,0.0,70.29861111111111
2026-03-24 16:45:00,15.6,3.68,8.9,100,167.0,62.1,142.0,0.0,39,70.975,0.12939588477366262,0.0,71.10439588477365
2026-03-24 17:00:00,15.6,3.62,8.9,100,148.0,51.3,129.0,0.0,39,62.9,0.09807736625514409,0.0,62.998077366255146
2026-03-24 17:15:00,15.6,3.7,8.9,100,140.0,47.4,124.0,0.0,39,59.5,0.1411522633744857,0.0,59.64115226337449
2026-03-24 17:30:00,15.5,3.91,9.0,100,130.0,46.2,116.0,0.0,39,55.25,0.3101115226337449,0.0,55.56011152263375
2026-03-24 17:45:00,15.5,4.05,9.1,100,84.0,18.7,79.0,0.0,40,35.699999999999996,0.47638888888888853,0.0,36.17638888888889
2026-03-24 18:00:00,15.4,4.11,9.2,100,83.0,13.0,80.0,0.0,40,35.275,0.5628111111111116,0.0,35.83781111111111
2026-03-24 18:15:00,15.3,3.97,9.3,100,57.0,5.2,56.0,0.0,40,24.224999999999998,0.3755855967078192,0.0,24.600585596707816
2026-03-24 18:30:00,15.1,3.83,9.3,100,47.0,6.5,46.0,0.0,41,19.974999999999998,0.23530329218107002,0.0,20.210303292181067
2026-03-24 18:45:00,15.0,3.69,9.3,100,33.0,0.0,33.0,0.0,41,14.025,0.13518888888888886,0.0,14.16018888888889
2026-03-24 19:00:00,14.8,3.48,9.2,100,19.0,0.0,19.0,0.0,41,8.075,0.0455111111111111,0.0,8.12051111111111
2026-03-24 19:15:00,14.7,3.28,8.9,100,9.0,0.0,9.0,0.0,41,3.8249999999999997,0.00903374485596706,0.0,3.834033744855967
2026-03-24 19:30:00,14.6,3.16,8.5,100,0.0,0.0,0.0,0.0,42,0.0,0.001685596707818935,0.0,0.001685596707818935
2026-03-24 19:45:00,14.5,3.05,8.0,100,0.0,0.0,0.0,0.0,42,0.0,5.144032921810645e-05,0.0,5.144032921810645e-05
2026-03-24 20:00:00,14.4,2.95,7.6,100,0.0,0.0,0.0,0.0,42,0.0,0.0,0.0,0.0
2026-03-24 20:15:00,14.2,2.91,7.2,100,0.0,0.0,0.0,0.0,42,0.0,0.0,0.0,0.0
2026-03-24 20:30:00,14.1,2.91,6.8,100,0.0,0.0,0.0,0.0,42,0.0,0.0,0.0,0.0
2026-03-24 20:45:00,13.9,3.0,6.6,99,0.0,0.0,0.0,0.0,41,0.0,0.0,0.0,0.0
2026-03-24 21:00:00,13.8,3.04,6.6,99,0.0,0.0,0.0,0.0,41,0.0,2.6337448559670858e-05,0.0,2.6337448559670858e-05
2026-03-24 21:15:00,13.7,3.28,7.0,99,0.0,0.0,0.0,0.0,41,0.0,0.00903374485596706,0.0,0.00903374485596706
2026-03-24 21:30:00,13.7,3.64,7.8,100,0.0,0.0,0.0,0.0,41,0.0,0.1078781893004116,0.0,0.1078781893004116
2026-03-24 21:45:00,13.6,3.89,8.6,100,0.0,0.0,0.0,0.0,42,0.0,0.29011069958847746,0.0,0.29011069958847746
2026-03-24 22:00:00,13.6,4.1,9.1,100,0.0,0.0,0.0,0.0,42,0.0,0.5477366255144027,0.0,0.5477366255144027
2026-03-24 22:15:00,13.6,4.04,9.3,100,0.0,0.0,0.0,0.0,42,0.0,0.4629069958847738,0.0,0.4629069958847738
2026-03-24 22:30:00,13.6,3.98,9.4,100,0.0,0.0,0.0,0.0,42,0.0,0.38732181069958843,0.0,0.38732181069958843
2026-03-24 22:45:00,13.6,3.8,9.3,100,0.0,0.0,0.0,0.0,42,0.0,0.21069958847736606,0.0,0.21069958847736606
2026-03-24 23:00:00,13.5,3.69,9.2,100,0.0,0.0,0.0,0.0,43,0.0,0.13518888888888886,0.0,0.13518888888888886
2026-03-24 23:15:00,13.4,3.64,9.0,100,0.0,0.0,0.0,0.0,44,0.0,0.1078781893004116,0.0,0.1078781893004116
2026-03-24 23:30:00,13.1,3.5,8.7,100,0.0,0.0,0.0,0.0,45,0.0,0.051440329218106984,0.0,0.051440329218106984
2026-03-24 23:45:00,12.8,3.45,8.3,100,0.0,0.0,0.0,0.0,47,0.0,0.03750000000000004,0.0,0.03750000000000004
2026-03-25 00:00:00,12.6,3.4,8.1,100,0.0,0.0,0.0,0.0,48,0.0,0.026337448559670757,0.0,0.026337448559670757
2026-03-25 00:15:00,12.5,3.4,8.0,98,0.0,0.0,0.0,0.0,49,0.0,0.026337448559670757,0.0,0.026337448559670757
2026-03-25 00:30:00,12.3,3.49,8.0,96,0.0,0.0,0.0,0.0,50,0.0,0.04841522633744862,0.0,0.04841522633744862
2026-03-25 00:45:00,12.2,3.58,8.0,93,0.0,0.0,0.0,0.0,50,0.0,0.08029300411522637,0.0,0.08029300411522637
2026-03-25 01:00:00,12.1,3.67,8.1,91,0.0,0.0,0.0,0.0,50,0.0,0.12377078189300408,0.0,0.12377078189300408
2026-03-25 01:15:00,12.1,3.76,8.2,93,0.0,0.0,0.0,0.0,49,0.0,0.18064855967078172,0.0,0.18064855967078172
2026-03-25 01:30:00,12.2,3.98,8.4,96,0.0,0.0,0.0,0.0,48,0.0,0.38732181069958843,0.0,0.38732181069958843
2026-03-25 01:45:00,12.2,4.07,8.5,98,0.0,0.0,0.0,0.0,47,0.0,0.5041329218107,0.0,0.5041329218107
2026-03-25 02:00:00,12.2,4.16,8.7,100,0.0,0.0,0.0,0.0,46,0.0,0.642344032921811,0.0,0.642344032921811
2026-03-25 02:15:00,12.1,4.16,8.9,100,0.0,0.0,0.0,0.0,46,0.0,0.642344032921811,0.0,0.642344032921811
2026-03-25 02:30:00,12.0,4.16,9.2,100,0.0,0.0,0.0,0.0,46,0.0,0.642344032921811,0.0,0.642344032921811
2026-03-25 02:45:00,11.9,4.03,9.4,100,0.0,0.0,0.0,0.0,47,0.0,0.4496818930041156,0.0,0.4496818930041156
2026-03-25 03:00:00,11.7,4.03,9.5,100,0.0,0.0,0.0,0.0,47,0.0,0.4496818930041156,0.0,0.4496818930041156
2026-03-25 03:15:00,11.6,3.94,9.4,100,0.0,0.0,0.0,0.0,47,0.0,0.34180411522633736,0.0,0.34180411522633736
2026-03-25 03:30:00,11.4,3.94,9.2,100,0.0,0.0,0.0,0.0,47,0.0,0.34180411522633736,0.0,0.34180411522633736
2026-03-25 03:45:00,11.2,3.85,9.0,100,0.0,0.0,0.0,0.0,47,0.0,0.25272633744855977,0.0,0.25272633744855977
2026-03-25 04:00:00,11.1,3.81,8.8,100,0.0,0.0,0.0,0.0,47,0.0,0.2187000000000001,0.0,0.2187000000000001
2026-03-25 04:15:00,11.1,3.86,8.7,100,0.0,0.0,0.0,0.0,48,0.0,0.26175144032921804,0.0,0.26175144032921804
2026-03-25 04:30:00,11.0,3.86,8.7,100,0.0,0.0,0.0,0.0,48,0.0,0.26175144032921804,0.0,0.26175144032921804
2026-03-25 04:45:00,11.0,3.91,8.8,100,0.0,0.0,0.0,0.0,49,0.0,0.3101115226337449,0.0,0.3101115226337449
2026-03-25 05:00:00,11.0,3.98,8.8,100,0.0,0.0,0.0,0.0,50,0.0,0.38732181069958843,0.0,0.38732181069958843
2026-03-25 05:15:00,10.9,3.96,8.8,100,0.0,0.0,0.0,0.0,51,0.0,0.3640888888888888,0.0,0.3640888888888888
2026-03-25 05:30:00,10.9,4.06,8.8,100,0.0,0.0,0.0,0.0,51,0.0,0.49013004115226283,0.0,0.49013004115226283
2026-03-25 05:45:00,10.8,4.06,8.9,100,0.0,0.0,0.0,0.0,52,0.0,0.49013004115226283,0.0,0.49013004115226283
2026-03-25 06:00:00,10.8,4.08,9.0,100,0.0,0.0,0.0,0.0,52,0.0,0.5184000000000001,0.0,0.5184000000000001
2026-03-25 06:15:00,10.8,4.2,9.2,100,0.0,0.0,0.0,0.0,52,0.0,0.7111111111111115,0.0,0.7111111111111115
2026-03-25 06:30:00,10.8,4.34,9.5,100,0.0,0.0,0.0,0.0,53,0.0,0.9901662551440327,0.0,0.9901662551440327
2026-03-25 06:45:00,10.8,4.49,9.8,100,0.0,0.0,0.0,0.0,53,0.0,1.361295884773663,0.0,1.361295884773663
2026-03-25 07:00:00,10.8,4.65,10.1,100,0.0,0.0,0.0,0.0,53,0.0,1.8486111111111123,0.0,1.8486111111111123
2026-03-25 07:15:00,10.9,4.78,10.4,100,1.0,0.0,1.0,0.0,53,0.425,2.3208855967078197,0.0,2.7458855967078195
2026-03-25 07:30:00,11.1,4.81,10.7,100,10.0,0.0,10.0,0.0,52,4.25,2.4402226337448547,0.0,6.690222633744854
2026-03-25 07:45:00,11.2,4.85,10.9,100,25.0,0.0,25.0,0.0,52,10.625,2.6056069958847723,0.0,13.230606995884772
2026-03-25 08:00:00,11.4,4.94,11.1,100,36.0,0.0,36.0,0.0,51,15.299999999999999,3.0046847736625537,0.0,18.30468477366255
2026-03-25 08:15:00,11.5,5.0,11.2,100,43.0,0.0,43.0,0.0,51,18.275,3.292181069958847,0.0,21.567181069958846
2026-03-25 08:30:00,11.7,5.03,11.2,100,71.0,28.8,65.0,0.0,50,30.175,3.442562551440331,0.0,33.61756255144033
2026-03-25 08:45:00,11.8,5.19,11.2,100,92.0,24.4,86.0,0.0,50,39.1,4.322411111111113,0.0,43.42241111111112
2026-03-25 09:00:00,12.0,5.19,11.3,100,109.0,21.2,103.0,0.0,50,46.324999999999996,4.322411111111113,0.0,50.64741111111111
2026-03-25 09:15:00,12.1,5.19,11.6,100,122.0,18.9,116.0,0.0,50,51.85,4.322411111111113,0.0,56.17241111111112
2026-03-25 09:30:00,12.3,5.24,11.9,100,113.0,17.0,107.0,0.0,50,48.025,4.625277366255145,0.0,52.650277366255146
2026-03-25 09:45:00,12.4,5.28,12.4,100,140.0,15.6,134.0,0.0,49,59.5,4.8775111111111125,0.0,64.37751111111112
2026-03-25 10:00:00,12.6,5.46,12.9,100,147.0,0.0,147.0,0.0,49,62.475,6.12631111111111,0.0,68.60131111111112
2026-03-25 10:15:00,12.7,5.7,13.6,100,154.0,0.0,154.0,0.0,48,65.45,8.100000000000003,0.0,73.55000000000001
2026-03-25 10:30:00,12.9,6.02,14.3,100,143.0,2.1,142.0,0.0,48,60.775,11.334818106995879,0.0,72.10981810699587
2026-03-25 10:45:00,13.0,6.22,15.1,100,121.0,6.0,118.0,0.0,47,51.425,13.739196707818927,0.0,65.16419670781892
2026-03-25 11:00:00,13.1,6.37,15.6,100,100.0,15.3,92.0,0.0,47,42.5,15.750104115226339,0.0,58.250104115226335
2026-03-25 11:15:00,13.0,6.33,15.8,100,142.0,3.7,140.0,0.0,48,60.35,15.195899999999998,0.0,75.5459
2026-03-25 11:30:00,12.9,6.24,15.9,100,152.0,5.3,149.0,0.0,49,64.6,13.996800000000006,0.0,78.5968
2026-03-25 11:45:00,12.8,6.11,15.8,100,156.0,5.1,153.0,0.0,50,66.3,12.378695884773668,0.0,78.67869588477366
2026-03-25 12:00:00,12.7,6.04,15.7,100,103.0,1.7,102.0,0.0,50,43.775,11.56150781893004,0.0,55.33650781893004
2026-03-25 12:15:00,12.6,6.13,15.4,100,112.0,0.0,112.0,0.0,49,47.6,12.619052263374481,0.0,60.21905226337448
2026-03-25 12:30:00,12.6,6.35,15.0,100,130.0,1.6,129.0,0.1,48,55.25,15.471347736625509,0.0,70.7213477366255
2026-03-25 12:45:00,12.6,6.49,14.6,100,235.0,15.9,225.0,0.0,47,99.875,17.493230041152263,0.0,117.36823004115226
2026-03-25 13:00:00,12.6,6.58,14.5,100,358.0,117.1,284.0,0.0,46,152.15,18.88177448559671,0.0,171.0317744855967
2026-03-25 13:15:00,12.6,6.53,14.8,97,351.0,124.6,272.0,0.0,46,149.17499999999998,18.101636625514406,0.0,167.27663662551439
2026-03-25 13:30:00,12.7,6.53,15.4,95,287.0,47.3,257.0,0.0,46,121.975,18.101636625514406,0.0,140.0766366255144
2026-03-25 13:45:00,12.7,6.41,16.1,92,406.0,160.1,305.0,0.0,46,172.54999999999998,16.31762181069959,0.0,188.86762181069957
2026-03-25 14:00:00,12.6,6.32,16.5,89,417.0,211.1,285.0,0.0,47,177.225,15.059410699588481,0.0,192.28441069958848
